image_path,question,answer
jpg/image_00451.jpg,Is this a Sunflower?,Yes
jpg/image_00451.jpg,Is this a Hibiscus?,No
jpg/image_00452.jpg,What is the name of this flower?,Sunflower
jpg/image_00452.jpg,What color are the petals?,Yellow
jpg/image_00452.jpg,How many petals are visible?,Many
jpg/image_00452.jpg,Does this flower have pointed petals?,Yes
jpg/image_00452.jpg,Is this a Sunflower?,Yes
jpg/image_00452.jpg,Is this a Hibiscus?,No
jpg/image_00453.jpg,What is the name of this flower?,Sunflower
jpg/image_00453.jpg,What color are the petals?,Yellow
jpg/image_00453.jpg,How many petals are visible?,Many
jpg/image_00453.jpg,Does this flower have pointed petals?,Yes
jpg/image_00453.jpg,Is this a Sunflower?,Yes
jpg/image_00453.jpg,Is this a Hibiscus?,No
jpg/image_00454.jpg,What is the name of this flower?,Sunflower
jpg/image_00454.jpg,What color are the petals?,Yellow
jpg/image_00454.jpg,How many petals are visible?,Many
jpg/image_00454.jpg,Does this flower have pointed petals?,Yes
jpg/image_00454.jpg,Is this a Sunflower?,Yes
jpg/image_00454.jpg,Is this a Daisy?,No
jpg/image_00455.jpg,What is the name of this flower?,Sunflower
jpg/image_00455.jpg,What color are the petals?,Yellow
jpg/image_00455.jpg,How many petals are visible?,Many
jpg/image_00455.jpg,Does this flower have pointed petals?,Yes
jpg/image_00455.jpg,Is this a Sunflower?,Yes
jpg/image_00455.jpg,Is this a Lotus?,No
jpg/image_00456.jpg,What is the name of this flower?,Sunflower
jpg/image_00456.jpg,What color are the petals?,Yellow
jpg/image_00456.jpg,How many petals are visible?,Many
jpg/image_00456.jpg,Does this flower have pointed petals?,Yes
jpg/image_00456.jpg,Is this a Sunflower?,Yes
jpg/image_00456.jpg,Is this a Hibiscus?,No
jpg/image_00457.jpg,What is the name of this flower?,Sunflower
jpg/image_00457.jpg,What color are the petals?,Yellow
jpg/image_00457.jpg,How many petals are visible?,Many
jpg/image_00457.jpg,Does this flower have pointed petals?,Yes
jpg/image_00457.jpg,Is this a Sunflower?,Yes
jpg/image_00457.jpg,Is this a Tulip?,No
jpg/image_00458.jpg,What is the name of this flower?,Sunflower
jpg/image_00458.jpg,What color are the petals?,Yellow
jpg/image_00458.jpg,How many petals are visible?,Many
jpg/image_00458.jpg,Does this flower have pointed petals?,Yes
jpg/image_00458.jpg,Is this a Sunflower?,Yes
jpg/image_00458.jpg,Is this a Lily?,No
jpg/image_00459.jpg,What is the name of this flower?,Sunflower
jpg/image_00459.jpg,What color are the petals?,Yellow
jpg/image_00459.jpg,How many petals are visible?,Many
jpg/image_00459.jpg,Does this flower have pointed petals?,Yes
jpg/image_00459.jpg,Is this a Sunflower?,Yes
jpg/image_00459.jpg,Is this a Orchid?,No
jpg/image_00460.jpg,What is the name of this flower?,Sunflower
jpg/image_00460.jpg,What color are the petals?,Yellow
jpg/image_00460.jpg,How many petals are visible?,Many
jpg/image_00460.jpg,Does this flower have pointed petals?,Yes
jpg/image_00460.jpg,Is this a Sunflower?,Yes
jpg/image_00460.jpg,Is this a Lotus?,No
jpg/image_00461.jpg,What is the name of this flower?,Sunflower
jpg/image_00461.jpg,What color are the petals?,Yellow
jpg/image_00461.jpg,How many petals are visible?,Many
jpg/image_00461.jpg,Does this flower have pointed petals?,Yes
jpg/image_00461.jpg,Is this a Sunflower?,Yes
jpg/image_00461.jpg,Is this a Daffodil?,No
jpg/image_00462.jpg,What is the name of this flower?,Sunflower
jpg/image_00462.jpg,What color are the petals?,Yellow
jpg/image_00462.jpg,How many petals are visible?,Many
jpg/image_00462.jpg,Does this flower have pointed petals?,Yes
jpg/image_00462.jpg,Is this a Sunflower?,Yes
jpg/image_00462.jpg,Is this a Lily?,No
jpg/image_00463.jpg,What is the name of this flower?,Sunflower
jpg/image_00463.jpg,What color are the petals?,Yellow
jpg/image_00463.jpg,How many petals are visible?,Many
jpg/image_00463.jpg,Does this flower have pointed petals?,Yes
jpg/image_00463.jpg,Is this a Sunflower?,Yes
jpg/image_00463.jpg,Is this a Daisy?,No
jpg/image_00464.jpg,What is the name of this flower?,Sunflower
jpg/image_00464.jpg,What color are the petals?,Yellow
jpg/image_00464.jpg,How many petals are visible?,Many
jpg/image_00464.jpg,Does this flower have pointed petals?,Yes
jpg/image_00464.jpg,Is this a Sunflower?,Yes
jpg/image_00464.jpg,Is this a Orchid?,No
jpg/image_00465.jpg,What is the name of this flower?,Sunflower
jpg/image_00465.jpg,What color are the petals?,Yellow
jpg/image_00465.jpg,How many petals are visible?,Many
jpg/image_00465.jpg,Does this flower have pointed petals?,Yes
jpg/image_00465.jpg,Is this a Sunflower?,Yes
jpg/image_00465.jpg,Is this a Daisy?,No
jpg/image_00466.jpg,What is the name of this flower?,Sunflower
jpg/image_00466.jpg,What color are the petals?,Yellow
jpg/image_00466.jpg,How many petals are visible?,Many
jpg/image_00466.jpg,Does this flower have pointed petals?,Yes
jpg/image_00466.jpg,Is this a Sunflower?,Yes
jpg/image_00466.jpg,Is this a Daisy?,No
jpg/image_00467.jpg,What is the name of this flower?,Sunflower
jpg/image_00467.jpg,What color are the petals?,Yellow
jpg/image_00467.jpg,How many petals are visible?,Many
jpg/image_00467.jpg,Does this flower have pointed petals?,Yes
jpg/image_00467.jpg,Is this a Sunflower?,Yes
jpg/image_00467.jpg,Is this a Tulip?,No
jpg/image_00468.jpg,What is the name of this flower?,Sunflower
jpg/image_00468.jpg,What color are the petals?,Yellow
jpg/image_00468.jpg,How many petals are visible?,Many
jpg/image_00468.jpg,Does this flower have pointed petals?,Yes
jpg/image_00468.jpg,Is this a Sunflower?,Yes
jpg/image_00468.jpg,Is this a Rose?,No
jpg/image_00469.jpg,What is the name of this flower?,Sunflower
jpg/image_00469.jpg,What color are the petals?,Yellow
jpg/image_00469.jpg,How many petals are visible?,Many
jpg/image_00469.jpg,Does this flower have pointed petals?,Yes
jpg/image_00469.jpg,Is this a Sunflower?,Yes
jpg/image_00469.jpg,Is this a Rose?,No
jpg/image_00470.jpg,What is the name of this flower?,Sunflower
jpg/image_00470.jpg,What color are the petals?,Yellow
jpg/image_00470.jpg,How many petals are visible?,Many
jpg/image_00470.jpg,Does this flower have pointed petals?,Yes
jpg/image_00470.jpg,Is this a Sunflower?,Yes
jpg/image_00470.jpg,Is this a Daisy?,No
jpg/image_00471.jpg,What is the name of this flower?,Sunflower
jpg/image_00471.jpg,What color are the petals?,Yellow
jpg/image_00471.jpg,How many petals are visible?,Many
jpg/image_00471.jpg,Does this flower have pointed petals?,Yes
jpg/image_00471.jpg,Is this a Sunflower?,Yes
jpg/image_00471.jpg,Is this a Hibiscus?,No
jpg/image_00472.jpg,What is the name of this flower?,Sunflower
jpg/image_00472.jpg,What color are the petals?,Yellow
jpg/image_00472.jpg,How many petals are visible?,Many
jpg/image_00472.jpg,Does this flower have pointed petals?,Yes
jpg/image_00472.jpg,Is this a Sunflower?,Yes
jpg/image_00472.jpg,Is this a Lily?,No
jpg/image_00473.jpg,What is the name of this flower?,Sunflower
jpg/image_00473.jpg,What color are the petals?,Yellow
jpg/image_00473.jpg,How many petals are visible?,Many
jpg/image_00473.jpg,Does this flower have pointed petals?,Yes
jpg/image_00473.jpg,Is this a Sunflower?,Yes
jpg/image_00473.jpg,Is this a Hibiscus?,No
jpg/image_00474.jpg,What is the name of this flower?,Sunflower
jpg/image_00474.jpg,What color are the petals?,Yellow
jpg/image_00474.jpg,How many petals are visible?,Many
jpg/image_00474.jpg,Does this flower have pointed petals?,Yes
jpg/image_00474.jpg,Is this a Sunflower?,Yes
jpg/image_00474.jpg,Is this a Marigold?,No
jpg/image_00475.jpg,What is the name of this flower?,Sunflower
jpg/image_00475.jpg,What color are the petals?,Yellow
jpg/image_00475.jpg,How many petals are visible?,Many
jpg/image_00475.jpg,Does this flower have pointed petals?,Yes
jpg/image_00475.jpg,Is this a Sunflower?,Yes
jpg/image_00475.jpg,Is this a Daisy?,No
jpg/image_00476.jpg,What is the name of this flower?,Sunflower
jpg/image_00476.jpg,What color are the petals?,Yellow
jpg/image_00476.jpg,How many petals are visible?,Many
jpg/image_00476.jpg,Does this flower have pointed petals?,Yes
jpg/image_00476.jpg,Is this a Sunflower?,Yes
jpg/image_00476.jpg,Is this a Marigold?,No
jpg/image_00477.jpg,What is the name of this flower?,Sunflower
jpg/image_00477.jpg,What color are the petals?,Yellow
jpg/image_00477.jpg,How many petals are visible?,Many
jpg/image_00477.jpg,Does this flower have pointed petals?,Yes
jpg/image_00477.jpg,Is this a Sunflower?,Yes
jpg/image_00477.jpg,Is this a Hibiscus?,No
jpg/image_00478.jpg,What is the name of this flower?,Sunflower
jpg/image_00478.jpg,What color are the petals?,Yellow
jpg/image_00478.jpg,How many petals are visible?,Many
jpg/image_00478.jpg,Does this flower have pointed petals?,Yes
jpg/image_00478.jpg,Is this a Sunflower?,Yes
jpg/image_00478.jpg,Is this a Marigold?,No
jpg/image_00479.jpg,What is the name of this flower?,Sunflower
jpg/image_00479.jpg,What color are the petals?,Yellow
jpg/image_00479.jpg,How many petals are visible?,Many
jpg/image_00479.jpg,Does this flower have pointed petals?,Yes
jpg/image_00479.jpg,Is this a Sunflower?,Yes
jpg/image_00479.jpg,Is this a Daisy?,No
jpg/image_00480.jpg,What is the name of this flower?,Sunflower
jpg/image_00480.jpg,What color are the petals?,Yellow
jpg/image_00480.jpg,How many petals are visible?,Many
jpg/image_00480.jpg,Does this flower have pointed petals?,Yes
jpg/image_00480.jpg,Is this a Sunflower?,Yes
jpg/image_00480.jpg,Is this a Tulip?,No
jpg/image_00481.jpg,What is the name of this flower?,Sunflower
jpg/image_00481.jpg,What color are the petals?,Yellow
jpg/image_00481.jpg,How many petals are visible?,Many
jpg/image_00481.jpg,Does this flower have pointed petals?,Yes
jpg/image_00481.jpg,Is this a Sunflower?,Yes
jpg/image_00481.jpg,Is this a Rose?,No
jpg/image_00482.jpg,What is the name of this flower?,Sunflower
jpg/image_00482.jpg,What color are the petals?,Yellow
jpg/image_00482.jpg,How many petals are visible?,Many
jpg/image_00482.jpg,Does this flower have pointed petals?,Yes
jpg/image_00482.jpg,Is this a Sunflower?,Yes
jpg/image_00482.jpg,Is this a Lily?,No
jpg/image_00483.jpg,What is the name of this flower?,Sunflower
jpg/image_00483.jpg,What color are the petals?,Yellow
jpg/image_00483.jpg,How many petals are visible?,Many
jpg/image_00483.jpg,Does this flower have pointed petals?,Yes
jpg/image_00483.jpg,Is this a Sunflower?,Yes
jpg/image_00483.jpg,Is this a Marigold?,No
jpg/image_00484.jpg,What is the name of this flower?,Sunflower
jpg/image_00484.jpg,What color are the petals?,Yellow
jpg/image_00484.jpg,How many petals are visible?,Many
jpg/image_00484.jpg,Does this flower have pointed petals?,Yes
jpg/image_00484.jpg,Is this a Sunflower?,Yes
jpg/image_00484.jpg,Is this a Daisy?,No
jpg/image_00485.jpg,What is the name of this flower?,Sunflower
jpg/image_00485.jpg,What color are the petals?,Yellow
jpg/image_00485.jpg,How many petals are visible?,Many
jpg/image_00485.jpg,Does this flower have pointed petals?,Yes
jpg/image_00485.jpg,Is this a Sunflower?,Yes
jpg/image_00485.jpg,Is this a Tulip?,No
jpg/image_00486.jpg,What is the name of this flower?,Sunflower
jpg/image_00486.jpg,What color are the petals?,Yellow
jpg/image_00486.jpg,How many petals are visible?,Many
jpg/image_00486.jpg,Does this flower have pointed petals?,Yes
jpg/image_00486.jpg,Is this a Sunflower?,Yes
jpg/image_00486.jpg,Is this a Lotus?,No
jpg/image_00487.jpg,What is the name of this flower?,Sunflower
jpg/image_00487.jpg,What color are the petals?,Yellow
jpg/image_00487.jpg,How many petals are visible?,Many
jpg/image_00487.jpg,Does this flower have pointed petals?,Yes
jpg/image_00487.jpg,Is this a Sunflower?,Yes
jpg/image_00487.jpg,Is this a Hibiscus?,No
jpg/image_00488.jpg,What is the name of this flower?,Sunflower
jpg/image_00488.jpg,What color are the petals?,Yellow
jpg/image_00488.jpg,How many petals are visible?,Many
jpg/image_00488.jpg,Does this flower have pointed petals?,Yes
jpg/image_00488.jpg,Is this a Sunflower?,Yes
jpg/image_00488.jpg,Is this a Rose?,No
jpg/image_00489.jpg,What is the name of this flower?,Sunflower
jpg/image_00489.jpg,What color are the petals?,Yellow
jpg/image_00489.jpg,How many petals are visible?,Many
jpg/image_00489.jpg,Does this flower have pointed petals?,Yes
jpg/image_00489.jpg,Is this a Sunflower?,Yes
jpg/image_00489.jpg,Is this a Lotus?,No
jpg/image_00490.jpg,What is the name of this flower?,Sunflower
jpg/image_00490.jpg,What color are the petals?,Yellow
jpg/image_00490.jpg,How many petals are visible?,Many
jpg/image_00490.jpg,Does this flower have pointed petals?,Yes
jpg/image_00490.jpg,Is this a Sunflower?,Yes
jpg/image_00490.jpg,Is this a Daisy?,No
jpg/image_00491.jpg,What is the name of this flower?,Sunflower
jpg/image_00491.jpg,What color are the petals?,Yellow
jpg/image_00491.jpg,How many petals are visible?,Many
jpg/image_00491.jpg,Does this flower have pointed petals?,Yes
jpg/image_00491.jpg,Is this a Sunflower?,Yes
jpg/image_00491.jpg,Is this a Lily?,No
jpg/image_00492.jpg,What is the name of this flower?,Sunflower
jpg/image_00492.jpg,What color are the petals?,Yellow
jpg/image_00492.jpg,How many petals are visible?,Many
jpg/image_00492.jpg,Does this flower have pointed petals?,Yes
jpg/image_00492.jpg,Is this a Sunflower?,Yes
jpg/image_00492.jpg,Is this a Hibiscus?,No
jpg/image_00493.jpg,What is the name of this flower?,Sunflower
jpg/image_00493.jpg,What color are the petals?,Yellow
jpg/image_00493.jpg,How many petals are visible?,Many
jpg/image_00493.jpg,Does this flower have pointed petals?,Yes
jpg/image_00493.jpg,Is this a Sunflower?,Yes
jpg/image_00493.jpg,Is this a Tulip?,No
jpg/image_00494.jpg,What is the name of this flower?,Sunflower
jpg/image_00494.jpg,What color are the petals?,Yellow
jpg/image_00494.jpg,How many petals are visible?,Many
jpg/image_00494.jpg,Does this flower have pointed petals?,Yes
jpg/image_00494.jpg,Is this a Sunflower?,Yes
jpg/image_00494.jpg,Is this a Hibiscus?,No
jpg/image_00495.jpg,What is the name of this flower?,Sunflower
jpg/image_00495.jpg,What color are the petals?,Yellow
jpg/image_00495.jpg,How many petals are visible?,Many
jpg/image_00495.jpg,Does this flower have pointed petals?,Yes
jpg/image_00495.jpg,Is this a Sunflower?,Yes
jpg/image_00495.jpg,Is this a Lotus?,No
jpg/image_00496.jpg,What is the name of this flower?,Sunflower
jpg/image_00496.jpg,What color are the petals?,Yellow
jpg/image_00496.jpg,How many petals are visible?,Many
jpg/image_00496.jpg,Does this flower have pointed petals?,Yes
jpg/image_00496.jpg,Is this a Sunflower?,Yes
jpg/image_00496.jpg,Is this a Lotus?,No
jpg/image_00497.jpg,What is the name of this flower?,Sunflower
jpg/image_00497.jpg,What color are the petals?,Yellow
jpg/image_00497.jpg,How many petals are visible?,Many
jpg/image_00497.jpg,Does this flower have pointed petals?,Yes
jpg/image_00497.jpg,Is this a Sunflower?,Yes
jpg/image_00497.jpg,Is this a Daffodil?,No
jpg/image_00498.jpg,What is the name of this flower?,Sunflower
jpg/image_00498.jpg,What color are the petals?,Yellow
jpg/image_00498.jpg,How many petals are visible?,Many
jpg/image_00498.jpg,Does this flower have pointed petals?,Yes
jpg/image_00498.jpg,Is this a Sunflower?,Yes
jpg/image_00498.jpg,Is this a Hibiscus?,No
jpg/image_00499.jpg,What is the name of this flower?,Sunflower
jpg/image_00499.jpg,What color are the petals?,Yellow
jpg/image_00499.jpg,How many petals are visible?,Many
jpg/image_00499.jpg,Does this flower have pointed petals?,Yes
jpg/image_00499.jpg,Is this a Sunflower?,Yes
jpg/image_00499.jpg,Is this a Lotus?,No
jpg/image_00500.jpg,What is the name of this flower?,Sunflower
jpg/image_00500.jpg,What color are the petals?,Yellow
jpg/image_00500.jpg,How many petals are visible?,Many
jpg/image_00500.jpg,Does this flower have pointed petals?,Yes
jpg/image_00500.jpg,Is this a Sunflower?,Yes
jpg/image_00500.jpg,Is this a Marigold?,No
jpg/image_00501.jpg,What is the name of this flower?,Sunflower
jpg/image_00501.jpg,What color are the petals?,Yellow
jpg/image_00501.jpg,How many petals are visible?,Many
jpg/image_00501.jpg,Does this flower have pointed petals?,Yes
jpg/image_00501.jpg,Is this a Sunflower?,Yes
jpg/image_00501.jpg,Is this a Lotus?,No
jpg/image_00502.jpg,What is the name of this flower?,Sunflower
jpg/image_00502.jpg,What color are the petals?,Yellow
jpg/image_00502.jpg,How many petals are visible?,Many
jpg/image_00502.jpg,Does this flower have pointed petals?,Yes
jpg/image_00502.jpg,Is this a Sunflower?,Yes
jpg/image_00502.jpg,Is this a Hibiscus?,No
jpg/image_00503.jpg,What is the name of this flower?,Sunflower
jpg/image_00503.jpg,What color are the petals?,Yellow
jpg/image_00503.jpg,How many petals are visible?,Many
jpg/image_00503.jpg,Does this flower have pointed petals?,Yes
jpg/image_00503.jpg,Is this a Sunflower?,Yes
jpg/image_00503.jpg,Is this a Tulip?,No
jpg/image_00504.jpg,What is the name of this flower?,Sunflower
jpg/image_00504.jpg,What color are the petals?,Yellow
jpg/image_00504.jpg,How many petals are visible?,Many
jpg/image_00504.jpg,Does this flower have pointed petals?,Yes
jpg/image_00504.jpg,Is this a Sunflower?,Yes
jpg/image_00504.jpg,Is this a Hibiscus?,No
jpg/image_00505.jpg,What is the name of this flower?,Sunflower
jpg/image_00505.jpg,What color are the petals?,Yellow
jpg/image_00505.jpg,How many petals are visible?,Many
jpg/image_00505.jpg,Does this flower have pointed petals?,Yes
jpg/image_00505.jpg,Is this a Sunflower?,Yes
jpg/image_00505.jpg,Is this a Hibiscus?,No
jpg/image_00506.jpg,What is the name of this flower?,Sunflower
jpg/image_00506.jpg,What color are the petals?,Yellow
jpg/image_00506.jpg,How many petals are visible?,Many
jpg/image_00506.jpg,Does this flower have pointed petals?,Yes
jpg/image_00506.jpg,Is this a Sunflower?,Yes
